,id_produto,categoria,peso,altura,comprimento,largura,cat_bin,cat_bin_desc
13270,564b94c475df8a4e5b258cf3f3e410d6,esporte_lazer,400.0,8.0,38.0,19.0,0,PESSOA
13271,72d2aa9f75bba9d406d4c7170d226c6d,moveis_decoracao,100.0,3.0,16.0,23.0,1,CASA
13272,0981ba54d8ddc68299f7c7a7d23bb2c9,cama_mesa_banho,1150.0,8.0,40.0,32.0,1,CASA
13273,2413f6964f7f31846df61faa3e0518ca,utilidades_domesticas,250.0,8.0,20.0,25.0,1,CASA
13274,9b4166d38008a4d6c8efd4af05c0a4c1,moveis_decoracao,450.0,8.0,28.0,18.0,1,CASA
13275,cd9895374edea6a67749d331b0b32070,esporte_lazer,250.0,14.0,20.0,16.0,0,PESSOA
13276,7b8d080a490c554b9dfde7ee11cd0957,relogios_presentes,450.0,16.0,16.0,16.0,0,PESSOA
13277,cf2f4b488fc5808e6c78366a0b73b4a8,utilidades_domesticas,15100.0,39.0,51.0,35.0,1,CASA
13278,4f5459b07e4a3e0897228ccfe3aa474d,utilidades_domesticas,1850.0,12.0,20.0,16.0,1,CASA
13279,4dddd45aa241530edb5412e8846361fa,beleza_saude,483.0,12.0,19.0,13.0,0,PESSOA
13280,6aeed4d936d742aa5bd53a63b821a0bf,informatica_acessorios,100.0,16.0,16.0,11.0,0,PESSOA
13281,f9cce45ac1d0fa42141d4dfb90bc3b14,moveis_decoracao,300.0,9.0,18.0,14.0,1,CASA
13282,59e9e55854bde29f3942510af639b7d1,automotivo,325.0,13.0,18.0,13.0,1,CASA
13283,49a2fa4ccedbad4f2e7ed4287fce1a6d,moveis_decoracao,1150.0,5.0,30.0,20.0,1,CASA
13284,41f447e263110b954a7e52f6052ab5e1,telefonia,100.0,4.0,16.0,11.0,0,PESSOA
13285,72b4b2eaeeba10703a63a5f639315366,automotivo,1800.0,30.0,30.0,30.0,1,CASA
13286,8931caf4a2050f6d1229b3599b2342c2,beleza_saude,150.0,22.0,16.0,24.0,0,PESSOA
13287,aa7cf4b09293dffac3b67cf2fb9730a2,utilidades_domesticas,1100.0,28.0,27.0,21.0,1,CASA
13288,94f3ac7deebfcb5862fbb23fff1a2fc0,telefonia,150.0,6.0,18.0,12.0,0,PESSOA
13289,6adb0047b5b8c2b523ee463b40e88652,beleza_saude,155.0,14.0,20.0,19.0,0,PESSOA
13290,32a70faec5a4c206b582ada5f1e840dc,telefonia,50.0,4.0,17.0,12.0,0,PESSOA
13291,5e5528de114de0ff35f89b2d9f493c7c,esporte_lazer,1350.0,31.0,26.0,26.0,0,PESSOA
13292,3234b4f9542a9f6a450e988820390fab,cama_mesa_banho,500.0,10.0,16.0,16.0,1,CASA
13293,732c1b4a64547db8a6aa780bba696cea,utilidades_domesticas,200.0,10.0,25.0,15.0,1,CASA
13294,13944d17b257432717fd260e69853140,cama_mesa_banho,400.0,5.0,35.0,24.0,1,CASA
13295,4c048153f092e7d523dae06bc7f6becd,relogios_presentes,445.0,23.0,18.0,18.0,0,PESSOA
13296,179bb56045bec397c52ef3c8183dabb6,utilidades_domesticas,300.0,7.0,30.0,30.0,1,CASA
13297,24fcd474105d95d2002f38f0cacf87ee,automotivo,700.0,7.0,16.0,11.0,1,CASA
13298,236b6ad1fbcdd18244aa773558d42b6d,automotivo,100.0,2.0,24.0,17.0,1,CASA
13299,475936ba8be53c74b3bce95cb665a0b3,beleza_saude,450.0,16.0,16.0,16.0,0,PESSOA
13300,7e1283a5fded327a53d039a113eb543a,moveis_decoracao,500.0,19.0,46.0,15.0,1,CASA
13301,b866fe084d7e99808baee58e21015c31,relogios_presentes,250.0,11.0,16.0,11.0,0,PESSOA
13302,811ea06b526cf16fd375cbabb9b8a99f,automotivo,1200.0,9.0,16.0,31.0,1,CASA
13303,41e69d7f18786d26805f7067f605e675,cama_mesa_banho,8400.0,25.0,50.0,25.0,1,CASA
13304,9f9a54558f0c3453b36512b59a4be85b,esporte_lazer,1400.0,2.0,16.0,11.0,0,PESSOA
13305,a906f3b15e6e6333b408e9f8c34a6588,esporte_lazer,150.0,16.0,16.0,16.0,0,PESSOA
13306,e294d8786e16a7a67e98e5fd412e2e2e,esporte_lazer,250.0,3.0,16.0,11.0,0,PESSOA
13307,0b1c9f47ac2b26c6bc77bebf7362eb40,automotivo,200.0,8.0,27.0,14.0,1,CASA
13308,6cbbcefd974f08f72023c05064d96f27,esporte_lazer,50.0,3.0,16.0,11.0,0,PESSOA
13309,96ea4f32befa14bd8ab36fd6827a5e3f,brinquedos,375.0,9.0,30.0,18.0,0,PESSOA
13310,af0a99476d96dcc1a1baa7c0d9ff6b9d,beleza_saude,593.0,13.0,30.0,16.0,0,PESSOA
13311,defb79b2269c0fa7bad01b2635aff113,moveis_decoracao,450.0,5.0,16.0,20.0,1,CASA
13312,72d68b642dd7c1a360b571d247989e25,informatica_acessorios,525.0,11.0,19.0,20.0,0,PESSOA
13313,b25b4536a479f0a0886c6e4fd7b5c756,moveis_decoracao,700.0,11.0,60.0,11.0,1,CASA
13314,259119fc5bca4237dc823bd8a92dc25b,esporte_lazer,700.0,16.0,16.0,16.0,0,PESSOA
13315,26453af5ca9c133ce6516734c1a6386a,moveis_decoracao,1150.0,27.0,18.0,13.0,1,CASA
13316,96d82426db67af33a8c1dead73fdabc7,relogios_presentes,225.0,8.0,19.0,12.0,0,PESSOA
13317,7b83c11ac78f11bde67542beb12e8163,beleza_saude,350.0,20.0,29.0,24.0,0,PESSOA
13318,7d935f57cbfeccf7e6952dd286c3eba6,relogios_presentes,300.0,11.0,16.0,11.0,0,PESSOA
13319,fbf7215badcb7ebd5b322b71a0733fb8,utilidades_domesticas,5534.0,16.0,73.0,45.0,1,CASA
13320,366fc6db2f1be11fe79d739bc5c69799,cama_mesa_banho,195.0,4.0,32.0,23.0,1,CASA
13321,fd9bc1610a48cabefb0ef59453f7ebeb,moveis_decoracao,11400.0,45.0,45.0,45.0,1,CASA
13322,5a2182c5020049f6d25eb1bd9af58a1c,relogios_presentes,900.0,16.0,48.0,35.0,0,PESSOA
13323,5ef5431386aa79c61253305b46525fbf,brinquedos,1100.0,40.0,20.0,13.0,0,PESSOA
13324,e8750c9a319a8eddd30f0abc4646bd75,cama_mesa_banho,600.0,10.0,16.0,16.0,1,CASA
13325,7e57cabb28bbc6054ae3de5cfdd57e4f,telefonia,100.0,3.0,16.0,11.0,0,PESSOA
13326,8cddb7e987edc2597c2ed9ccd321d975,moveis_decoracao,700.0,16.0,16.0,16.0,1,CASA
13327,927b37c91523c5d12a6082746feadd09,informatica_acessorios,798.0,13.0,25.0,23.0,0,PESSOA
13328,8c81af91a9b96d073ccaf0d3402ec5b2,informatica_acessorios,400.0,7.0,17.0,15.0,0,PESSOA
13329,6dec7460535602c112ecd2f96cf2d617,informatica_acessorios,850.0,11.0,16.0,37.0,0,PESSOA
13330,9dc05b7cad3f00567b4bed57c1da1122,automotivo,400.0,20.0,24.0,19.0,1,CASA
13331,2885ab45425766e3ed00f482e247c336,automotivo,1900.0,40.0,34.0,19.0,1,CASA
13332,ae7fbf136a49b58f2d38fafb2f3205b8,cama_mesa_banho,500.0,10.0,16.0,16.0,1,CASA
13333,1f41007b4fd761b2fe56b77b7e0e58be,moveis_decoracao,600.0,10.0,80.0,60.0,1,CASA
13334,ee4007b2b6a389f76918b093ff7b6523,esporte_lazer,481.0,18.0,19.0,19.0,0,PESSOA
13335,80d26752db9f24b4822df9aed428d3b6,cama_mesa_banho,100.0,10.0,16.0,16.0,1,CASA
13336,090621b8ea8b2c856067283a91b493e9,beleza_saude,3600.0,25.0,25.0,25.0,0,PESSOA
13337,c1d48761df449c7ca8b6bd69ac4a522c,esporte_lazer,500.0,4.0,22.0,26.0,0,PESSOA
13338,fbc4b7ed41d3f3152bbe55826d9fec73,relogios_presentes,530.0,13.0,20.0,16.0,0,PESSOA
13339,0522015abfd1094949180dee8dacbdf9,moveis_decoracao,400.0,15.0,40.0,40.0,1,CASA
13340,2373f6870eb01db83a3609a731580320,informatica_acessorios,300.0,10.0,16.0,12.0,0,PESSOA
13341,a7ac695869dbbe03164408a2f081e0e2,beleza_saude,1017.0,16.0,18.0,16.0,0,PESSOA
13342,362db8a45afd47d3f54c0f34f7c828bc,beleza_saude,800.0,12.0,28.0,18.0,0,PESSOA
13343,13b604480efd32bdb45d23fc99a1a1ee,automotivo,480.0,8.0,27.0,14.0,1,CASA
13344,ecfe9a892071ef1c94ee53f77e2e063b,cama_mesa_banho,2800.0,6.0,35.0,40.0,1,CASA
13345,990ddab43ee46a1a76436796f92470d4,informatica_acessorios,573.0,13.0,35.0,11.0,0,PESSOA
13346,b8e35c1ace7b632cf4b643d6d30e4e08,moveis_decoracao,1200.0,6.0,32.0,28.0,1,CASA
13347,c896aa5b12fcfbb05d648eab1240f407,automotivo,450.0,8.0,48.0,14.0,1,CASA
13348,d2909bb1200f91eae8737b0baef36afb,brinquedos,990.0,37.0,32.0,18.0,0,PESSOA
13349,33cf505f7d94c2283766b8b1b13ef3cd,cama_mesa_banho,900.0,15.0,25.0,20.0,1,CASA
13350,86bddf117876feb2e7ab68191c9b8bb1,informatica_acessorios,50.0,9.0,42.0,25.0,0,PESSOA
13351,c35498fbb4358837ae16850f50c3fd22,telefonia,325.0,8.0,19.0,22.0,0,PESSOA
13352,68749ef9499d72290629ec3f71596d34,esporte_lazer,2500.0,38.0,48.0,20.0,0,PESSOA
13353,9fab8bd1f9c69cf2301b8ad3bec47480,automotivo,250.0,11.0,30.0,20.0,1,CASA
13354,f62ddccde7e84ddb39d2df03e228e044,relogios_presentes,300.0,11.0,16.0,11.0,0,PESSOA
13355,cbc5b9bf8ef22d5d2fdc8aab94b47212,relogios_presentes,500.0,14.0,18.0,17.0,0,PESSOA
13356,31624e01ac12f2bfcc363d6abcea278b,esporte_lazer,1700.0,25.0,25.0,25.0,0,PESSOA
13357,11b0cf6be60c190c8485edd39f8f9dd3,automotivo,151.0,16.0,19.0,16.0,1,CASA
13358,fbc27ebd87bc38f09e41f1d062d116a7,automotivo,2000.0,25.0,30.0,30.0,1,CASA
13359,536c813a40c7f1e71aad4f9e1a7da2b7,brinquedos,6550.0,28.0,53.0,38.0,0,PESSOA
13360,675f0378d4f337bc076b40d006202ab4,cama_mesa_banho,1900.0,6.0,40.0,29.0,1,CASA
13361,65b8088cea1e67b54a517052979d07a0,cama_mesa_banho,1225.0,17.0,19.0,22.0,1,CASA
13362,e335de70c68d7f9f46689babcec7f1d5,telefonia,100.0,4.0,17.0,12.0,0,PESSOA
13363,ba2b57d0310d7cf65e8538089a9e72f4,utilidades_domesticas,800.0,13.0,16.0,12.0,1,CASA
13364,5a6849f9db912b68be72145d959d61d2,automotivo,100.0,10.0,16.0,16.0,1,CASA
13365,b00ac0753288344fef1ce8c5ac37f89d,utilidades_domesticas,1900.0,14.0,40.0,35.0,1,CASA
13366,6b5b5ab1d2e0bc35b3c2538d7bbf460f,esporte_lazer,1300.0,12.0,27.0,49.0,0,PESSOA
13367,9ab9b4cd7716f676ce8417012a107119,beleza_saude,650.0,11.0,14.0,12.0,0,PESSOA
13368,c80c377f9c43421aa6ed91b1259c0bf3,relogios_presentes,338.0,9.0,14.0,13.0,0,PESSOA
13369,487fb870bc96e50a68b9428f30649c72,brinquedos,500.0,9.0,16.0,12.0,0,PESSOA
13370,8e0fe01ccda36af7936ac8564cf8aee7,beleza_saude,100.0,3.0,22.0,15.0,0,PESSOA
13371,eb3a1741e7422e1e9778cae59ed55bac,automotivo,4875.0,11.0,56.0,32.0,1,CASA
13372,a8b89693eabf7221621a71285e07f486,cama_mesa_banho,6750.0,21.0,47.0,41.0,1,CASA
13373,181b31b11ea16a87d5acab5a78320b93,esporte_lazer,5200.0,23.0,23.0,11.0,0,PESSOA
13374,8e4a6078c62896ce6e1bde5d53762578,utilidades_domesticas,3200.0,12.0,42.0,17.0,1,CASA
13375,250ac1c9c91aa7b446a4fa9ff67190f8,esporte_lazer,600.0,30.0,30.0,30.0,0,PESSOA
13376,d3d090c53e5d9ce8cc671f26eec8e2e8,utilidades_domesticas,300.0,8.0,16.0,11.0,1,CASA
13377,55a934a527b112e9d1bf6893871872d8,beleza_saude,317.0,10.0,18.0,12.0,0,PESSOA
13378,3faadd91c89ff779e6cd1fd09a46ee39,beleza_saude,350.0,4.0,32.0,11.0,0,PESSOA
13379,6a6bdb7ebf4bcc4695ca0cbf9b35308f,telefonia,200.0,21.0,16.0,11.0,0,PESSOA
13380,7d88b36f73acc7533ca83ecbdebd565f,moveis_decoracao,500.0,3.0,50.0,25.0,1,CASA
13381,db03c4bc6a5693b6af0bfd893769a584,moveis_decoracao,19700.0,35.0,45.0,45.0,1,CASA
13382,ba5242745293e2e3d5669f14a9ed0c5c,informatica_acessorios,850.0,12.0,23.0,12.0,0,PESSOA
13383,bd95c4b0bfc450567eef9efbb0fed500,cama_mesa_banho,1550.0,8.0,35.0,35.0,1,CASA
13384,0f7b5d8f0464562dd0d3e46054e0bd0e,beleza_saude,2500.0,19.0,16.0,15.0,0,PESSOA
13385,f405ca375ecf0c43fd547ed766df66cc,informatica_acessorios,813.0,15.0,33.0,14.0,0,PESSOA
13386,e1a91fda8eae059cb6b8150856ef23fd,cama_mesa_banho,13700.0,35.0,65.0,45.0,1,CASA
13387,08c5039f843aa1a03854fb33b713ef37,cama_mesa_banho,500.0,11.0,44.0,14.0,1,CASA
13388,d443be168a577afdf50d59932d3b78c7,informatica_acessorios,1025.0,15.0,30.0,15.0,0,PESSOA
13389,cf3c40851efb1d10b475156c902b4765,informatica_acessorios,350.0,5.0,50.0,20.0,0,PESSOA
13390,84d0969ab5317ca361e0a628948a4624,moveis_decoracao,7050.0,29.0,88.0,29.0,1,CASA
13391,d938227f7f7591d77e900cf3df3a645d,beleza_saude,2300.0,13.0,35.0,13.0,0,PESSOA
13392,10396249c30f74b20403120c8c3a49c9,relogios_presentes,279.0,12.0,16.0,13.0,0,PESSOA
13393,fa544f2aa7b07e28b921a5b7056fc03a,moveis_decoracao,600.0,13.0,65.0,11.0,1,CASA
13394,2481a472d98c582b46bc2dfeae6f539f,moveis_decoracao,950.0,11.0,31.0,26.0,1,CASA
13395,9b53e2487de4651c1610938e71957638,utilidades_domesticas,367.0,24.0,24.0,24.0,1,CASA
13396,be703d525c52c707f23b14fa068a1d46,esporte_lazer,950.0,10.0,20.0,20.0,0,PESSOA
13397,66d59b954a33c0c14fc6b88548833370,cama_mesa_banho,3300.0,30.0,20.0,30.0,1,CASA
13398,9aef37b9deb4c4565b32f24a593b06ca,brinquedos,1380.0,36.0,38.0,19.0,0,PESSOA
13399,0d0cffac9618a8f05f06bdd397a47813,esporte_lazer,200.0,5.0,20.0,15.0,0,PESSOA
13400,29b85c2f1ec5f4d02b03737a8fd3698b,moveis_decoracao,850.0,19.0,16.0,15.0,1,CASA
13401,23588f7d2da3b618063a218a390fdd0d,cama_mesa_banho,3400.0,30.0,20.0,30.0,1,CASA
13402,1ae80eade3400d1468bf84ce7bd6b479,cama_mesa_banho,900.0,15.0,45.0,35.0,1,CASA
13403,c8543f8ff0cb8015bea93c0c61b15024,brinquedos,6350.0,20.0,55.0,25.0,0,PESSOA
13404,9741b01d3911ec9a565569b19d533bff,moveis_decoracao,400.0,30.0,30.0,20.0,1,CASA
13405,a9fad6340b388d87b8c173d46a53cf5b,esporte_lazer,1064.0,26.0,30.0,21.0,0,PESSOA
13406,fce1a7007f115fe2b900a7592ee87c47,esporte_lazer,200.0,8.0,18.0,14.0,0,PESSOA
13407,9c711b24a6ec15a6cf438a0fa80d25d1,utilidades_domesticas,850.0,34.0,21.0,34.0,1,CASA
13408,8a1fd01f61a59d065493359a492e754b,cama_mesa_banho,2750.0,20.0,70.0,25.0,1,CASA
13409,dad78ca3a5464684968e4242039b647f,beleza_saude,1900.0,16.0,16.0,16.0,0,PESSOA
13410,0d070bdf0c723fab163131a8bed98356,esporte_lazer,26100.0,40.0,52.0,42.0,0,PESSOA
13411,64dd98c857401579d7f88ddb97821b4c,cama_mesa_banho,450.0,4.0,35.0,28.0,1,CASA
13412,4d8e210a4855c77238ef8d6c145ff24e,moveis_decoracao,2300.0,3.0,105.0,70.0,1,CASA
13413,ea43692dc9b918c387ae280bc382b406,moveis_decoracao,5300.0,30.0,30.0,30.0,1,CASA
13414,df985d02c8caa424d0e47cfa6d94f838,automotivo,6742.0,22.0,34.0,24.0,1,CASA
13415,094d192d5b25e0bae4c3e2f970a53439,esporte_lazer,800.0,20.0,20.0,20.0,0,PESSOA
13416,c7b434e06698e7a2bef457be15a048d2,esporte_lazer,725.0,14.0,22.0,14.0,0,PESSOA
13417,2e9bd0889214bee4b1990c9f7aef78b4,cama_mesa_banho,550.0,3.0,30.0,19.0,1,CASA
13418,20a0eed2151a01394b7656d7269b11db,beleza_saude,500.0,30.0,16.0,11.0,0,PESSOA
13419,55b8781171d27966e82ed1faa77a4c7a,cama_mesa_banho,3800.0,12.0,46.0,43.0,1,CASA
13420,730937a8c78836ad923291765cbd8b38,cama_mesa_banho,600.0,3.0,30.0,19.0,1,CASA
13421,3c12235c1a1e288265d89f6ab0ac50cf,informatica_acessorios,3975.0,17.0,29.0,17.0,0,PESSOA
13422,5ee52854d55c499ec82dc779c98fa02c,informatica_acessorios,200.0,9.0,18.0,16.0,0,PESSOA
13423,278b8ea38bf4c3a68bf163611d775a58,automotivo,50.0,2.0,32.0,24.0,1,CASA
13424,d23d89e8971b610d32ca194a212ae44b,utilidades_domesticas,1050.0,28.0,24.0,39.0,1,CASA
13425,d63cafc542dd1b06a7c0965231ff940e,relogios_presentes,450.0,12.0,23.0,20.0,0,PESSOA
13426,9eae06d51aaa383b2bed5547a19d581c,cama_mesa_banho,800.0,10.0,16.0,16.0,1,CASA
13427,1122726437ec94b92705d85be11b4019,utilidades_domesticas,650.0,10.0,16.0,11.0,1,CASA
13428,6fe801b4e77def81fd949001c8b935c8,cama_mesa_banho,950.0,12.0,19.0,19.0,1,CASA
13429,95561023115b71f8bbb280afc56b7bed,utilidades_domesticas,2650.0,17.0,39.0,39.0,1,CASA
13430,4e5e41fb7d296a6f776c63fee5cb9fac,relogios_presentes,485.0,12.0,18.0,15.0,0,PESSOA
13431,3de4498dcdded5abe7349bd43c401c1f,relogios_presentes,300.0,2.0,16.0,11.0,0,PESSOA
13432,209f9d016dbdb12e4fdbf57e5827fd9c,utilidades_domesticas,13050.0,40.0,40.0,40.0,1,CASA
13433,0d12d1b700e15453260b6cbc961c04e8,automotivo,50.0,4.0,20.0,14.0,1,CASA
13434,d9339c5714743c460a9470730f79f6c5,informatica_acessorios,100.0,2.0,16.0,11.0,0,PESSOA
13435,5f3f5c80596311932d5e05800909f37c,moveis_decoracao,400.0,10.0,35.0,25.0,1,CASA
13436,82a61259a621866c4ba63743da29a342,esporte_lazer,4350.0,20.0,20.0,20.0,0,PESSOA
13437,29428180f6710d477f3c85fb06adb593,cama_mesa_banho,5500.0,25.0,45.0,40.0,1,CASA
13438,556139e4bcee1fba36586a9c146cbf54,moveis_decoracao,600.0,11.0,25.0,14.0,1,CASA
13439,3cc8beafc2e30054e0af2e8439561303,cama_mesa_banho,1700.0,15.0,45.0,35.0,1,CASA
13440,e6aecce54cceeb87adae7bf84dc0f468,beleza_saude,200.0,10.0,20.0,20.0,0,PESSOA
13441,4a741a6cd8c7a4358ebfe566138fee78,moveis_decoracao,10550.0,14.0,104.0,42.0,1,CASA
13442,37198d89720c48e300eb114f54c5c732,moveis_decoracao,250.0,7.0,60.0,11.0,1,CASA
13443,1d33febb6ca114fb1b9490005ee49de6,cama_mesa_banho,8917.0,27.0,36.0,50.0,1,CASA
13444,604b7e43b1486fa582ff64b375a5ff4b,esporte_lazer,1300.0,11.0,20.0,11.0,0,PESSOA
13445,e35b86603770bdb3faef7f1dac64aca0,utilidades_domesticas,3600.0,34.0,19.0,28.0,1,CASA
13446,ebad22047e14d0c85c898f3ea796030d,utilidades_domesticas,200.0,4.0,16.0,11.0,1,CASA
13447,31a89a7044c5b133cf646404a4e86022,utilidades_domesticas,2200.0,25.0,54.0,25.0,1,CASA
13448,7e6efb6234ccd3b54843b5413d78165e,moveis_decoracao,2200.0,8.0,34.0,44.0,1,CASA
13449,286c96ba1dbc3222ecf3a683d6e0fb33,beleza_saude,90.0,11.0,19.0,12.0,0,PESSOA
13450,b0edba4fd6456eab5a6b6201caf7b323,utilidades_domesticas,4400.0,7.0,25.0,25.0,1,CASA
13451,e00bca3fc8267dabace41fc4bc7366d7,cama_mesa_banho,633.0,17.0,32.0,29.0,1,CASA
13452,2698eadbfb4a6a81efc7b04d78febe17,automotivo,5375.0,16.0,81.0,36.0,1,CASA
13453,d881c75404b591b0912840f5401ae57a,relogios_presentes,220.0,11.0,16.0,12.0,0,PESSOA
13454,8c501fb8530d486fda52b3aa2fd2dca8,moveis_decoracao,700.0,2.0,42.0,32.0,1,CASA
13455,1c3872bb3c0bc580a0f1cd3f1cc869c5,esporte_lazer,200.0,8.0,18.0,14.0,0,PESSOA
13456,60575d29211e79ad70c3f9e0626d255a,brinquedos,250.0,15.0,20.0,15.0,0,PESSOA
13457,064c975d37d3c646bd94d94c6e16f37e,utilidades_domesticas,200.0,21.0,38.0,14.0,1,CASA
13458,471a32499c740e72816ee0d71185dafc,cama_mesa_banho,975.0,20.0,13.0,28.0,1,CASA
13459,22c7191da97262f0f39de80e1951dce2,automotivo,100.0,15.0,16.0,16.0,1,CASA
13460,2516615ef3ab70913809f9d5fc363740,relogios_presentes,375.0,8.0,18.0,13.0,0,PESSOA
13461,766c20fd8cd7e4184901b87f8b4391c3,brinquedos,500.0,20.0,20.0,20.0,0,PESSOA
13462,c68fdf078b3ec0596bbc5c7ac409e458,cama_mesa_banho,450.0,4.0,40.0,30.0,1,CASA
13463,36a9cdf8fb5ea34c5d74cbe8578c119c,moveis_decoracao,850.0,4.0,30.0,20.0,1,CASA
13464,df19ace5e7649826fec2d69991a7996b,moveis_decoracao,2550.0,3.0,105.0,70.0,1,CASA
13465,e189bc4d676ede235d3380dd1cae2a31,utilidades_domesticas,600.0,25.0,16.0,12.0,1,CASA
13466,2a055622bea2fc1278c4ffef9eeec87b,esporte_lazer,250.0,8.0,20.0,11.0,0,PESSOA
13467,f7d5edd55cc83003c9ff58de184833d5,esporte_lazer,525.0,18.0,17.0,18.0,0,PESSOA
13468,415a910fc2d4976a0c0f7c86a1c1d129,beleza_saude,800.0,17.0,16.0,15.0,0,PESSOA
13469,ace4686a281385c082500437e5e73b61,automotivo,2700.0,7.0,28.0,20.0,1,CASA
13470,50fe86b557f5fa0dd5d24d5d105e4ec7,cama_mesa_banho,3647.0,21.0,41.0,37.0,1,CASA
13471,8a852e038778b1f5f20b41824892c3b8,cama_mesa_banho,1750.0,20.0,50.0,50.0,1,CASA
13472,1596772dbdf700f2e7dd35248fcde3aa,esporte_lazer,2100.0,20.0,20.0,20.0,0,PESSOA
13473,3b93324e4ce1bdd6526e4331f9c7120a,informatica_acessorios,300.0,15.0,20.0,20.0,0,PESSOA
13474,e95ee6822b66ac6058e2e4aff656071a,esporte_lazer,180.0,11.0,17.0,14.0,0,PESSOA
13475,9394f87dc3875b085ec46efca4822642,cama_mesa_banho,1050.0,29.0,21.0,29.0,1,CASA
13476,c9c6fde711572c1ad99ca12728c6af00,telefonia,150.0,8.0,17.0,14.0,0,PESSOA
13477,44f7b1ed935739690152f235ee6dc47f,moveis_decoracao,1400.0,11.0,11.0,52.0,1,CASA
13478,6aef77cdfe08cd913ecf82f04149e0d3,beleza_saude,800.0,40.0,40.0,40.0,0,PESSOA
13479,20b4a894367b7b66ea1c5ae7efb5a7eb,informatica_acessorios,200.0,4.0,16.0,13.0,0,PESSOA
13480,544c14365db76307e0820a1468ed8114,moveis_decoracao,550.0,11.0,52.0,11.0,1,CASA
13481,faf5197fc8d54df7b3db90fa48ee193c,informatica_acessorios,200.0,9.0,18.0,16.0,0,PESSOA
13482,82dc110dca3af4a0345cdb4500781357,cama_mesa_banho,300.0,7.0,16.0,15.0,1,CASA
13483,d26580768894ea0cdc9f19dc672956c2,utilidades_domesticas,3950.0,14.0,42.0,22.0,1,CASA
13484,99827f2c0b207eb18cf3d5f57a1390f6,relogios_presentes,567.0,9.0,17.0,13.0,0,PESSOA
13485,427a6366149d0da432a4f01146b70275,cama_mesa_banho,1117.0,12.0,45.0,45.0,1,CASA
13486,e04562caf7e8fe3c04496ef278b61cca,beleza_saude,2225.0,11.0,36.0,19.0,0,PESSOA
13487,1890c01a38d17958d79fe473d451dc9c,moveis_decoracao,1000.0,9.0,35.0,25.0,1,CASA
13488,49fe3838a85fc221f84269f59f6b8ce4,brinquedos,2300.0,62.0,20.0,35.0,0,PESSOA
13489,405b665fb38de919ddef2046a207fddf,moveis_decoracao,200.0,2.0,24.0,12.0,1,CASA
13490,f6af9afab66b4968cf9c27dcdfc42047,automotivo,200.0,18.0,16.0,11.0,1,CASA
13491,218f5d32f520df3b8517cdd86da09466,esporte_lazer,2456.0,14.0,53.0,16.0,0,PESSOA
13492,bdb71a735c94e9c7779d5d2084d91698,cama_mesa_banho,1450.0,7.0,38.0,31.0,1,CASA
13493,7bc37d0450ed1fb9e76f9c0305838c7c,esporte_lazer,1300.0,9.0,51.0,20.0,0,PESSOA
13494,511dbadd5cfefd835e705f38eabedd12,automotivo,758.0,15.0,36.0,17.0,1,CASA
13495,c025fc620500ff6e9d4a169cb7aff42d,automotivo,500.0,16.0,32.0,16.0,1,CASA
13496,24a014458ccc6e989b4fcef5fa71da58,cama_mesa_banho,2000.0,15.0,45.0,35.0,1,CASA
13497,22f49044bc3eaead7cadfb045391582f,cama_mesa_banho,1050.0,15.0,45.0,35.0,1,CASA
13498,e53e557d5a159f5aa2c5e995dfdf244b,informatica_acessorios,180.0,10.0,17.0,13.0,0,PESSOA
13499,72030f5a9528ee708f8d865fee65b29b,cama_mesa_banho,1150.0,8.0,29.0,28.0,1,CASA
13500,38411121f1922c1a5197a61f34b3a986,telefonia,100.0,3.0,19.0,11.0,0,PESSOA
13501,bb18d09a22b3b9bc474e0b1437302666,cama_mesa_banho,1021.0,5.0,35.0,32.0,1,CASA
13502,07544775a63940d28bbc20d835ddd781,automotivo,3850.0,20.0,45.0,45.0,1,CASA
13503,7e7a5ae84c41a0fdde9c2a7c545d2115,beleza_saude,1200.0,14.0,25.0,16.0,0,PESSOA
13504,f3a0e8de0d8bada90f638dd837416ad7,cama_mesa_banho,2150.0,15.0,45.0,35.0,1,CASA
13505,f71b4fadb8b8e7564f1e8b8aba66c106,brinquedos,1953.0,41.0,17.0,44.0,0,PESSOA
13506,4d77aea6b8a42eee8016944ab10c440c,automotivo,29150.0,15.0,56.0,36.0,1,CASA
13507,1a0e58ba2d1b44924d3d7184ae40e575,utilidades_domesticas,600.0,4.0,18.0,12.0,1,CASA
13508,4a4b7d801bd62bb0b573914b6b75483e,telefonia,200.0,4.0,19.0,11.0,0,PESSOA
13509,df2dc5b34edb94bedfa04203cd9d6e9f,cama_mesa_banho,700.0,15.0,45.0,35.0,1,CASA
13510,28bdd20184e553872bab0ae75bbcaecf,utilidades_domesticas,450.0,28.0,16.0,12.0,1,CASA
13511,89f055104adb9365d7f7b5c475f77742,beleza_saude,114.0,16.0,19.0,17.0,0,PESSOA
13512,c64ff741cd910a276a6c328f95124a4f,brinquedos,200.0,12.0,30.0,12.0,0,PESSOA
13513,7672caf32ffe6d56dfe58faf64a17c45,relogios_presentes,500.0,15.0,23.0,19.0,0,PESSOA
13514,f54815785eb4b1d0fb3f5e81080694ff,informatica_acessorios,850.0,10.0,45.0,20.0,0,PESSOA
13515,17606c7d7254ed1f0351fd48a28be932,cama_mesa_banho,1100.0,10.0,16.0,16.0,1,CASA
